intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q66GS9
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q5VU43
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q5VT06
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q4V328
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q14789
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q08379
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q08378
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q08117
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q04726
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:Q04724
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:P49454
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:P35241
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:P31323
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:P13861
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:O95684
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:O95613
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:O75506
intact:EBI-25490757,a489cf148afc7205eec14549ffe4ebfd,uniprot:A7MCY6
intact:EBI-25490883,96fda12ecf3dcfec082377cc27e80e55,uniprot:Q9NXA8
intact:EBI-25490883,96fda12ecf3dcfec082377cc27e80e55,uniprot:P12268
intact:EBI-25490883,96fda12ecf3dcfec082377cc27e80e55,uniprot:P06280
intact:EBI-25490979,b6e8ea75d0679d091b1dc44cf395aaf4,uniprot:P07203
intact:EBI-25490979,b6e8ea75d0679d091b1dc44cf395aaf4,uniprot:Q9NXH9
intact:EBI-25490993,99424071c355c54269f6cd3522680033,uniprot:Q9H7F0
intact:EBI-25490993,99424071c355c54269f6cd3522680033,uniprot:Q99720
intact:EBI-25490993,99424071c355c54269f6cd3522680033,uniprot:Q15904
intact:EBI-25490993,99424071c355c54269f6cd3522680033,uniprot:O75964
intact:EBI-25490970,dc6436f559bc873ac013085f6e56d467,uniprot:Q92769
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8WVC6
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q9NP72
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q9H7Z7
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q9BQE4
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q96DA6
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q96A26
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8WUY8
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8WTV0
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8NBX0
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8N183
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q7LGA3
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q6ZRP7
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q5VT66
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q5JTV8
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q13724
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q12907
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P63218
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P62873
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P62820
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61586
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61106
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61026
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61019
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61006
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P51149
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P51148
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P21964
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P11233
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P00387
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:O95573
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:O43169
intact:EBI-25491011,173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:O00116
intact:EBI-25490898,d7d018de059ea6b8c092267ff6371d38,uniprot:Q9H4P4
intact:EBI-25490898,d7d018de059ea6b8c092267ff6371d38,uniprot:P62330
intact:EBI-25490898,d7d018de059ea6b8c092267ff6371d38,uniprot:P61970
intact:EBI-25490913,073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:Q6Y7W6
intact:EBI-25490913,073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:Q5T1M5
intact:EBI-25490913,073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:Q2M389
intact:EBI-25490913,073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:P52306
intact:EBI-25490913,073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:P16435
intact:EBI-25490913,073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:O60573
intact:EBI-25490913,073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:O14975
intact:EBI-25490940,6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q9Y5J7
intact:EBI-25490940,6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q9Y5J6
intact:EBI-25490940,6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q9NVH1
intact:EBI-25490940,6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q9BSF4
intact:EBI-25490940,6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q8TEM1
intact:EBI-25490940,6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q2TAA5
intact:EBI-25490940,6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:P62072
intact:EBI-25490940,6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:P14735
intact:EBI-25491308,20cfd282d01dd605a02d3d084ce320e9,uniprot:Q9UJZ1
intact:EBI-25491317,90b50e0be9abd893bd32b163d6933f0c,uniprot:Q9NZJ7
intact:EBI-25491317,90b50e0be9abd893bd32b163d6933f0c,uniprot:P78406
intact:EBI-25491317,90b50e0be9abd893bd32b163d6933f0c,uniprot:P52948
intact:EBI-25491278,f5c8b89ceac3f14e456577557df1ef40,uniprot:Q9Y673
intact:EBI-25491278,f5c8b89ceac3f14e456577557df1ef40,uniprot:Q9UH99
intact:EBI-25491278,f5c8b89ceac3f14e456577557df1ef40,uniprot:Q9H270
intact:EBI-25491278,f5c8b89ceac3f14e456577557df1ef40,uniprot:Q96S66
intact:EBI-25491278,f5c8b89ceac3f14e456577557df1ef40,uniprot:Q96JC1
intact:EBI-25491278,f5c8b89ceac3f14e456577557df1ef40,uniprot:Q8N6S5
intact:EBI-25491278,f5c8b89ceac3f14e456577557df1ef40,uniprot:Q8IWR1
intact:EBI-25491278,f5c8b89ceac3f14e456577557df1ef40,uniprot:P09601
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:Q9C0D3
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:Q15370
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:Q15369
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:P62877
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:Q9Y5J9
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:Q9BU02
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:Q3KQU3
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:Q13617
intact:EBI-25491245,06bfef85cf1319e805e05f5bee3ec601,uniprot:P50897
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q9HD40
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q9BSC4
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q92552
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q13868
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:P82675
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q9Y399
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q9ULT8
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q9NY61
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q9NQT5
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q9NQT4
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q9H6F5
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q96I59
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q96B26
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q8NEJ9
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q7L2J0
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q4G0J3
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:Q13206
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:P82663
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:P61011
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:P09132
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:O96028
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:O95260
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:O76094
intact:EBI-25491113,92ebecdcff1a59d6123f4e3133264695,uniprot:O00566
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P35556
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q9UBX5
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q9NZL9
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q9BVL2
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q99567
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q96F45
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q8TD19
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q8N0X7
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q86YT6
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q7Z3B4
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q15056
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P61962
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P37198
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P35658
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P35555
intact:EBI-25491191,8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P13984
intact:EBI-25491332,f65213344e2e68de1cae4feb9c5e07b1,uniprot:Q9NU22
intact:EBI-25491332,f65213344e2e68de1cae4feb9c5e07b1,uniprot:Q7Z4Q2
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96IV0
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8N0Z8
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96AY3
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q13443
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9Y680
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9Y4L1
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9UHI8
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9P2E5
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9NYU1
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9NXK8
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9H8W4
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9H4F8
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9H488
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9H173
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9BZQ6
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9BS26
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9BRN9
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q99988
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q99519
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q99470
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96MM7
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96F46
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96DZ1
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q92820
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8N766
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8IZ52
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8IWF2
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8IV08
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q86YB8
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q7Z4H8
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q6UW63
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q15818
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q13438
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:Q08431
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P61916
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P58166
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P29122
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P28300
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P26358
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P15151
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P12109
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P0C7P0
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P05556
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:P00750
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:O76061
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:O14656
intact:EBI-25491344,14d0b1a958f970cb18618c9aa65493fa,uniprot:O00469
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:Q9UL15
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:Q9UKA9
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:Q9P0L2
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:Q9H773
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:Q9H2P9
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:Q7KZI7
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:P27448
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:O94826
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:O75534
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:O43633
intact:EBI-25491493,9b66a6405fa5218ae819a76293365391,uniprot:O14745
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9Y3A6
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q2PZI1
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q96S52
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9Y6M9
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9Y375
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9Y276
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9NV92
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9H845
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9H3K2
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9GZU3
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9BVK2
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9BQ95
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q96K12
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q8TEQ8
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q86VR2
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q86UT6
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q7Z2K6
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q6NXT6
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q6NXT4
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q5BJF2
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q12770
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:P55085
intact:EBI-25491532,74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:P33527
