a489cf148afc7205eec14549ffe4ebfd,uniprot:Q7Z7A1
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q76N32
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q66GS9
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q5VU43
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q5VT06
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q4V328
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q14789
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q08379
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q08378
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q08117
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q04726
a489cf148afc7205eec14549ffe4ebfd,uniprot:Q04724
a489cf148afc7205eec14549ffe4ebfd,uniprot:P49454
a489cf148afc7205eec14549ffe4ebfd,uniprot:P35241
a489cf148afc7205eec14549ffe4ebfd,uniprot:P31323
a489cf148afc7205eec14549ffe4ebfd,uniprot:P13861
a489cf148afc7205eec14549ffe4ebfd,uniprot:O95684
a489cf148afc7205eec14549ffe4ebfd,uniprot:O95613
a489cf148afc7205eec14549ffe4ebfd,uniprot:O75506
a489cf148afc7205eec14549ffe4ebfd,uniprot:A7MCY6
96fda12ecf3dcfec082377cc27e80e55,uniprot:Q9NXA8
96fda12ecf3dcfec082377cc27e80e55,uniprot:P12268
96fda12ecf3dcfec082377cc27e80e55,uniprot:P06280
b6e8ea75d0679d091b1dc44cf395aaf4,uniprot:P07203
b6e8ea75d0679d091b1dc44cf395aaf4,uniprot:Q9NXH9
99424071c355c54269f6cd3522680033,uniprot:Q9H7F0
99424071c355c54269f6cd3522680033,uniprot:Q99720
99424071c355c54269f6cd3522680033,uniprot:Q15904
99424071c355c54269f6cd3522680033,uniprot:O75964
dc6436f559bc873ac013085f6e56d467,uniprot:Q92769
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8WVC6
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q9NP72
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q9H7Z7
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q9BQE4
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q96DA6
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q96A26
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8WUY8
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8WTV0
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8NBX0
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q8N183
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q7LGA3
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q6ZRP7
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q5VT66
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q5JTV8
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q13724
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:Q12907
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P63218
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P62873
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P62820
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61586
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61106
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61026
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61019
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P61006
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P51149
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P51148
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P21964
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P11233
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:P00387
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:O95573
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:O43169
173be79f5a6fd85a7edb5c75cdc41fa3,uniprot:O00116
d7d018de059ea6b8c092267ff6371d38,uniprot:Q9H4P4
d7d018de059ea6b8c092267ff6371d38,uniprot:P62330
d7d018de059ea6b8c092267ff6371d38,uniprot:P61970
073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:Q6Y7W6
073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:Q5T1M5
073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:Q2M389
073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:P52306
073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:P16435
073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:O60573
073edb2349ddcd9a72ecd9f5c1dccdc4,uniprot:O14975
6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q9Y5J7
6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q9Y5J6
6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q9NVH1
6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q9BSF4
6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q8TEM1
6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:Q2TAA5
6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:P62072
6890e7e8e12f73c2dfdae6805ebc9c4f,uniprot:P14735
20cfd282d01dd605a02d3d084ce320e9,uniprot:Q9UJZ1
90b50e0be9abd893bd32b163d6933f0c,uniprot:Q9NZJ7
90b50e0be9abd893bd32b163d6933f0c,uniprot:P78406
90b50e0be9abd893bd32b163d6933f0c,uniprot:P52948
f5c8b89ceac3f14e456577557df1ef40,uniprot:Q9Y673
f5c8b89ceac3f14e456577557df1ef40,uniprot:Q9UH99
f5c8b89ceac3f14e456577557df1ef40,uniprot:Q9H270
f5c8b89ceac3f14e456577557df1ef40,uniprot:Q96S66
f5c8b89ceac3f14e456577557df1ef40,uniprot:Q96JC1
f5c8b89ceac3f14e456577557df1ef40,uniprot:Q8N6S5
f5c8b89ceac3f14e456577557df1ef40,uniprot:Q8IWR1
f5c8b89ceac3f14e456577557df1ef40,uniprot:P09601
06bfef85cf1319e805e05f5bee3ec601,uniprot:Q9C0D3
06bfef85cf1319e805e05f5bee3ec601,uniprot:Q15370
06bfef85cf1319e805e05f5bee3ec601,uniprot:Q15369
06bfef85cf1319e805e05f5bee3ec601,uniprot:P62877
06bfef85cf1319e805e05f5bee3ec601,uniprot:Q9Y5J9
06bfef85cf1319e805e05f5bee3ec601,uniprot:Q9BU02
06bfef85cf1319e805e05f5bee3ec601,uniprot:Q3KQU3
06bfef85cf1319e805e05f5bee3ec601,uniprot:Q13617
06bfef85cf1319e805e05f5bee3ec601,uniprot:P50897
92ebecdcff1a59d6123f4e3133264695,uniprot:Q9HD40
92ebecdcff1a59d6123f4e3133264695,uniprot:Q9BSC4
92ebecdcff1a59d6123f4e3133264695,uniprot:Q92552
92ebecdcff1a59d6123f4e3133264695,uniprot:Q13868
92ebecdcff1a59d6123f4e3133264695,uniprot:P82675
92ebecdcff1a59d6123f4e3133264695,uniprot:Q9Y399
92ebecdcff1a59d6123f4e3133264695,uniprot:Q9ULT8
92ebecdcff1a59d6123f4e3133264695,uniprot:Q9NY61
92ebecdcff1a59d6123f4e3133264695,uniprot:Q9NQT5
92ebecdcff1a59d6123f4e3133264695,uniprot:Q9NQT4
92ebecdcff1a59d6123f4e3133264695,uniprot:Q9H6F5
92ebecdcff1a59d6123f4e3133264695,uniprot:Q96I59
92ebecdcff1a59d6123f4e3133264695,uniprot:Q96B26
92ebecdcff1a59d6123f4e3133264695,uniprot:Q8NEJ9
92ebecdcff1a59d6123f4e3133264695,uniprot:Q7L2J0
92ebecdcff1a59d6123f4e3133264695,uniprot:Q4G0J3
92ebecdcff1a59d6123f4e3133264695,uniprot:Q13206
92ebecdcff1a59d6123f4e3133264695,uniprot:P82663
92ebecdcff1a59d6123f4e3133264695,uniprot:P61011
92ebecdcff1a59d6123f4e3133264695,uniprot:P09132
92ebecdcff1a59d6123f4e3133264695,uniprot:O96028
92ebecdcff1a59d6123f4e3133264695,uniprot:O95260
92ebecdcff1a59d6123f4e3133264695,uniprot:O76094
92ebecdcff1a59d6123f4e3133264695,uniprot:O00566
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P35556
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q9UBX5
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q9NZL9
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q9BVL2
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q99567
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q96F45
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q8TD19
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q8N0X7
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q86YT6
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q7Z3B4
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:Q15056
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P61962
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P37198
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P35658
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P35555
8c32758bc2f4b49ed8c6dfe7caa7ea49,uniprot:P13984
f65213344e2e68de1cae4feb9c5e07b1,uniprot:Q9NU22
f65213344e2e68de1cae4feb9c5e07b1,uniprot:Q7Z4Q2
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96IV0
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8N0Z8
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96AY3
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q13443
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9Y680
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9Y4L1
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9UHI8
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9P2E5
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9NYU1
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9NXK8
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9H8W4
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9H4F8
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9H488
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9H173
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9BZQ6
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9BS26
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q9BRN9
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q99988
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q99519
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q99470
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96MM7
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96F46
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q96DZ1
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q92820
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8N766
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8IZ52
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8IWF2
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q8IV08
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q86YB8
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q7Z4H8
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q6UW63
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q15818
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q13438
14d0b1a958f970cb18618c9aa65493fa,uniprot:Q08431
14d0b1a958f970cb18618c9aa65493fa,uniprot:P61916
14d0b1a958f970cb18618c9aa65493fa,uniprot:P58166
14d0b1a958f970cb18618c9aa65493fa,uniprot:P29122
14d0b1a958f970cb18618c9aa65493fa,uniprot:P28300
14d0b1a958f970cb18618c9aa65493fa,uniprot:P26358
14d0b1a958f970cb18618c9aa65493fa,uniprot:P15151
14d0b1a958f970cb18618c9aa65493fa,uniprot:P12109
14d0b1a958f970cb18618c9aa65493fa,uniprot:P0C7P0
14d0b1a958f970cb18618c9aa65493fa,uniprot:P05556
14d0b1a958f970cb18618c9aa65493fa,uniprot:P00750
14d0b1a958f970cb18618c9aa65493fa,uniprot:O76061
14d0b1a958f970cb18618c9aa65493fa,uniprot:O14656
14d0b1a958f970cb18618c9aa65493fa,uniprot:O00469
9b66a6405fa5218ae819a76293365391,uniprot:Q9UL15
9b66a6405fa5218ae819a76293365391,uniprot:Q9UKA9
9b66a6405fa5218ae819a76293365391,uniprot:Q9P0L2
9b66a6405fa5218ae819a76293365391,uniprot:Q9H773
9b66a6405fa5218ae819a76293365391,uniprot:Q9H2P9
9b66a6405fa5218ae819a76293365391,uniprot:Q7KZI7
9b66a6405fa5218ae819a76293365391,uniprot:P27448
9b66a6405fa5218ae819a76293365391,uniprot:O94826
9b66a6405fa5218ae819a76293365391,uniprot:O75534
9b66a6405fa5218ae819a76293365391,uniprot:O43633
9b66a6405fa5218ae819a76293365391,uniprot:O14745
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9Y3A6
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q2PZI1
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q96S52
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9Y6M9
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9Y375
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9Y276
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9NV92
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9H845
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9H3K2
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9GZU3
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9BVK2
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q9BQ95
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q96K12
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q8TEQ8
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q86VR2
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q86UT6
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q7Z2K6
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q6NXT6
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q6NXT4
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q5BJF2
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:Q12770
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:P55085
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:P33527
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:O76024
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:O43292
74fa328ac0995fdbe2a3a0b2c4389f59,uniprot:O00124
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9Y3U8
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9NW13
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9NR30
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9UN86
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q9HCE1
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q92900
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q8TAD8
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q8NCA5
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q6PKG0
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q13310
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:Q13283
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:P67870
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:P19784
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:P11940
b100d0849c3e01fc6c75ead0e916ce0f,uniprot:O43818
4c35f09aac2f7be4f3cffd30c6aecac8,uniprot:Q9C0B5
4c35f09aac2f7be4f3cffd30c6aecac8,uniprot:Q7Z5G4
